neighborhoodCrimeStatisticsID,neighborhood,ucrDescription,number,reportMonth,reportYear
23034,Phillips West,Arson,0,4,2020
23035,Phillips West,Auto Theft,5,4,2020
23036,Phillips West,Burglary,5,4,2020
23037,Phillips West,Homicide,0,4,2020
23038,Phillips West,Larceny,5,4,2020
23039,Phillips West,Rape,0,4,2020
23040,Phillips West,Robbery,3,4,2020
23041,Powderhorn Park,Aggravated Assault,1,4,2020
23042,Powderhorn Park,Arson,0,4,2020
23043,Powderhorn Park,Auto Theft,6,4,2020
23044,Powderhorn Park,Burglary,7,4,2020
23045,Powderhorn Park,Homicide,0,4,2020
23046,Powderhorn Park,Larceny,11,4,2020
23047,Powderhorn Park,Rape,0,4,2020
23048,Powderhorn Park,Robbery,3,4,2020
23049,Prospect Park - East River Road,Aggravated Assault,1,4,2020
23050,Prospect Park - East River Road,Arson,0,4,2020
23051,Prospect Park - East River Road,Auto Theft,4,4,2020
23052,Prospect Park - East River Road,Burglary,2,4,2020
23053,Prospect Park - East River Road,Homicide,0,4,2020
23054,Prospect Park - East River Road,Larceny,24,4,2020
23055,Prospect Park - East River Road,Rape,0,4,2020
23056,Prospect Park - East River Road,Robbery,4,4,2020
23057,Regina,Aggravated Assault,1,4,2020
23058,Regina,Arson,0,4,2020
23059,Regina,Auto Theft,2,4,2020
23060,Regina,Burglary,2,4,2020
23061,Regina,Homicide,0,4,2020
23062,Regina,Larceny,2,4,2020
23063,Regina,Rape,0,4,2020
23064,Regina,Robbery,0,4,2020
23065,Seward,Aggravated Assault,2,4,2020
23066,Seward,Arson,0,4,2020
23067,Seward,Auto Theft,15,4,2020
23068,Seward,Burglary,14,4,2020
23069,Seward,Homicide,0,4,2020
23070,Seward,Larceny,24,4,2020
23071,Seward,Rape,0,4,2020
23072,Seward,Robbery,1,4,2020
23073,Sheridan,Aggravated Assault,1,4,2020
23074,Sheridan,Arson,0,4,2020
23075,Sheridan,Auto Theft,3,4,2020
23076,Sheridan,Burglary,3,4,2020
23077,Sheridan,Homicide,0,4,2020
23078,Sheridan,Larceny,3,4,2020
23079,Sheridan,Rape,0,4,2020
23080,Sheridan,Robbery,0,4,2020
23081,Shingle Creek,Aggravated Assault,1,4,2020
23082,Shingle Creek,Arson,0,4,2020
23083,Shingle Creek,Auto Theft,1,4,2020
23084,Shingle Creek,Burglary,2,4,2020
23085,Shingle Creek,Homicide,0,4,2020
23086,Shingle Creek,Larceny,1,4,2020
23087,Shingle Creek,Rape,0,4,2020
23088,Shingle Creek,Robbery,0,4,2020
23089,St. Anthony East,Aggravated Assault,0,4,2020
23090,St. Anthony East,Arson,0,4,2020
23091,St. Anthony East,Auto Theft,0,4,2020
23092,St. Anthony East,Burglary,3,4,2020
23093,St. Anthony East,Homicide,0,4,2020
23094,St. Anthony East,Larceny,5,4,2020
23095,St. Anthony East,Rape,0,4,2020
23096,St. Anthony East,Robbery,0,4,2020
23097,St. Anthony West,Aggravated Assault,0,4,2020
23098,St. Anthony West,Arson,1,4,2020
23099,St. Anthony West,Auto Theft,0,4,2020
23100,St. Anthony West,Burglary,3,4,2020
23101,St. Anthony West,Homicide,0,4,2020
23102,St. Anthony West,Larceny,2,4,2020
23103,St. Anthony West,Rape,0,4,2020
23104,St. Anthony West,Robbery,1,4,2020
23105,Standish,Aggravated Assault,2,4,2020
23106,Standish,Arson,0,4,2020
23107,Standish,Auto Theft,2,4,2020
23108,Standish,Burglary,6,4,2020
23109,Standish,Homicide,0,4,2020
23110,Standish,Larceny,6,4,2020
23111,Standish,Rape,0,4,2020
23112,Standish,Robbery,0,4,2020
23113,Steven's Square - Loring Heights,Aggravated Assault,4,4,2020
23114,Steven's Square - Loring Heights,Arson,0,4,2020
23115,Steven's Square - Loring Heights,Auto Theft,5,4,2020
23116,Steven's Square - Loring Heights,Burglary,3,4,2020
23117,Steven's Square - Loring Heights,Homicide,0,4,2020
23118,Steven's Square - Loring Heights,Larceny,18,4,2020
23119,Steven's Square - Loring Heights,Rape,0,4,2020
23120,Steven's Square - Loring Heights,Robbery,3,4,2020
23121,Sumner - Glenwood,Aggravated Assault,2,4,2020
23122,Sumner - Glenwood,Arson,0,4,2020
23123,Sumner - Glenwood,Auto Theft,1,4,2020
23124,Sumner - Glenwood,Burglary,1,4,2020
23125,Sumner - Glenwood,Homicide,0,4,2020
23126,Sumner - Glenwood,Larceny,2,4,2020
23127,Sumner - Glenwood,Rape,0,4,2020
23128,Sumner - Glenwood,Robbery,0,4,2020
23129,Tangletown,Aggravated Assault,0,4,2020
23130,Tangletown,Arson,0,4,2020
23131,Tangletown,Auto Theft,0,4,2020
23132,Tangletown,Burglary,2,4,2020
23133,Tangletown,Homicide,0,4,2020
23134,Tangletown,Larceny,5,4,2020
23135,Tangletown,Rape,0,4,2020
23136,Tangletown,Robbery,0,4,2020
23137,University of Minnesota,Aggravated Assault,0,4,2020
23138,University of Minnesota,Arson,0,4,2020
23139,University of Minnesota,Auto Theft,1,4,2020
23140,University of Minnesota,Burglary,1,4,2020
23141,University of Minnesota,Homicide,0,4,2020
23142,University of Minnesota,Larceny,5,4,2020
23143,University of Minnesota,Rape,0,4,2020
23144,University of Minnesota,Robbery,0,4,2020
23145,Ventura Village,Aggravated Assault,7,4,2020
23146,Ventura Village,Arson,0,4,2020
23147,Ventura Village,Auto Theft,5,4,2020
23148,Ventura Village,Burglary,5,4,2020
23149,Ventura Village,Homicide,1,4,2020
23150,Ventura Village,Larceny,18,4,2020
23151,Ventura Village,Rape,1,4,2020
23152,Ventura Village,Robbery,5,4,2020
23153,Victory,Aggravated Assault,0,4,2020
23154,Victory,Arson,0,4,2020
23155,Victory,Auto Theft,5,4,2020
23156,Victory,Burglary,3,4,2020
23157,Victory,Homicide,0,4,2020
23158,Victory,Larceny,7,4,2020
23159,Victory,Rape,0,4,2020
23160,Victory,Robbery,0,4,2020
23161,Waite Park,Aggravated Assault,1,4,2020
23162,Waite Park,Arson,0,4,2020
23163,Waite Park,Auto Theft,1,4,2020
23164,Waite Park,Burglary,1,4,2020
23165,Waite Park,Homicide,0,4,2020
23166,Waite Park,Larceny,8,4,2020
23167,Waite Park,Rape,1,4,2020
23168,Waite Park,Robbery,1,4,2020
23169,Webber - Camden,Aggravated Assault,2,4,2020
23170,Webber - Camden,Arson,0,4,2020
23171,Webber - Camden,Auto Theft,3,4,2020
23172,Webber - Camden,Burglary,2,4,2020
23173,Webber - Camden,Homicide,0,4,2020
23174,Webber - Camden,Larceny,6,4,2020
23175,Webber - Camden,Rape,0,4,2020
23176,Webber - Camden,Robbery,2,4,2020
23177,Wenonah,Aggravated Assault,3,4,2020
23178,Wenonah,Arson,0,4,2020
23179,Wenonah,Auto Theft,0,4,2020
23180,Wenonah,Burglary,2,4,2020
23181,Wenonah,Homicide,0,4,2020
23182,Wenonah,Larceny,8,4,2020
23183,Wenonah,Rape,0,4,2020
23184,Wenonah,Robbery,0,4,2020
23185,West Calhoun,Aggravated Assault,1,4,2020
23186,West Calhoun,Arson,0,4,2020
23187,West Calhoun,Auto Theft,0,4,2020
23188,West Calhoun,Burglary,3,4,2020
23189,West Calhoun,Homicide,0,4,2020
23190,West Calhoun,Larceny,4,4,2020
23191,West Calhoun,Rape,0,4,2020
23192,West Calhoun,Robbery,0,4,2020
23193,Whittier,Aggravated Assault,5,4,2020
23194,Whittier,Arson,0,4,2020
23195,Whittier,Auto Theft,9,4,2020
23196,Whittier,Burglary,26,4,2020
23197,Whittier,Homicide,0,4,2020
23198,Whittier,Larceny,39,4,2020
23199,Whittier,Rape,3,4,2020
23200,Whittier,Robbery,3,4,2020
23201,Willard - Hay,Aggravated Assault,3,4,2020
23202,Willard - Hay,Arson,0,4,2020
23203,Willard - Hay,Auto Theft,5,4,2020
23204,Willard - Hay,Burglary,6,4,2020
23205,Willard - Hay,Homicide,0,4,2020
23206,Willard - Hay,Larceny,21,4,2020
23207,Willard - Hay,Rape,0,4,2020
23208,Willard - Hay,Robbery,0,4,2020
23209,Windom,Aggravated Assault,0,4,2020
23210,Windom,Arson,0,4,2020
23211,Windom,Auto Theft,4,4,2020
23212,Windom,Burglary,2,4,2020
23213,Windom,Homicide,0,4,2020
23214,Windom,Larceny,8,4,2020
23215,Windom,Rape,1,4,2020
23216,Windom,Robbery,1,4,2020
23217,Windom Park,Aggravated Assault,0,4,2020
23218,Windom Park,Arson,0,4,2020
23219,Windom Park,Auto Theft,0,4,2020
23220,Windom Park,Burglary,0,4,2020
23221,Windom Park,Homicide,0,4,2020
23222,Windom Park,Larceny,6,4,2020
23223,Windom Park,Rape,0,4,2020
23224,Windom Park,Robbery,1,4,2020
23225,Z_** NOT ASSIGNED **,Aggravated Assault,0,4,2020
23226,Z_** NOT ASSIGNED **,Arson,0,4,2020
23227,Z_** NOT ASSIGNED **,Auto Theft,0,4,2020
23228,Z_** NOT ASSIGNED **,Burglary,0,4,2020
23229,Z_** NOT ASSIGNED **,Homicide,0,4,2020
23230,Z_** NOT ASSIGNED **,Larceny,4,4,2020
23231,Z_** NOT ASSIGNED **,Rape,1,4,2020
23232,Z_** NOT ASSIGNED **,Robbery,0,4,2020
23233,Armatage,Aggravated Assault,1,5,2020
23234,Armatage,Arson,0,5,2020
23235,Armatage,Auto Theft,0,5,2020
23236,Armatage,Burglary,6,5,2020
23237,Armatage,Homicide,0,5,2020
23238,Armatage,Larceny,2,5,2020
23239,Armatage,Rape,0,5,2020
23240,Armatage,Robbery,0,5,2020
23241,Audubon Park,Aggravated Assault,0,5,2020
23242,Audubon Park,Arson,0,5,2020
23243,Audubon Park,Auto Theft,0,5,2020
23244,Audubon Park,Burglary,0,5,2020
23245,Audubon Park,Homicide,0,5,2020
23246,Audubon Park,Larceny,6,5,2020
23247,Audubon Park,Rape,0,5,2020
23248,Audubon Park,Robbery,0,5,2020
23249,Bancroft,Aggravated Assault,2,5,2020
23250,Bancroft,Arson,0,5,2020
23251,Bancroft,Auto Theft,6,5,2020
23252,Bancroft,Burglary,2,5,2020
23253,Bancroft,Homicide,0,5,2020
23254,Bancroft,Larceny,7,5,2020
23255,Bancroft,Rape,0,5,2020
23256,Bancroft,Robbery,0,5,2020
23257,Beltrami,Aggravated Assault,0,5,2020
23258,Beltrami,Arson,0,5,2020
23259,Beltrami,Auto Theft,2,5,2020
23260,Beltrami,Burglary,0,5,2020
23261,Beltrami,Homicide,0,5,2020
23262,Beltrami,Larceny,1,5,2020
23263,Beltrami,Rape,0,5,2020
23264,Beltrami,Robbery,0,5,2020
23265,Bottineau,Aggravated Assault,1,5,2020
23266,Bottineau,Arson,0,5,2020
23267,Bottineau,Auto Theft,2,5,2020
23268,Bottineau,Burglary,2,5,2020
23269,Bottineau,Homicide,0,5,2020
23270,Bottineau,Larceny,1,5,2020
23271,Bottineau,Rape,0,5,2020
23272,Bottineau,Robbery,1,5,2020
23273,Bryant,Aggravated Assault,0,5,2020
23274,Bryant,Arson,0,5,2020
23275,Bryant,Auto Theft,1,5,2020
23276,Bryant,Burglary,1,5,2020
23277,Bryant,Homicide,0,5,2020
23278,Bryant,Larceny,2,5,2020
23279,Bryant,Rape,0,5,2020
23280,Bryant,Robbery,1,5,2020
23281,Bryn - Mawr,Aggravated Assault,0,5,2020
23282,Bryn - Mawr,Arson,0,5,2020
23283,Bryn - Mawr,Auto Theft,1,5,2020
23284,Bryn - Mawr,Burglary,3,5,2020
23285,Bryn - Mawr,Homicide,0,5,2020
23286,Bryn - Mawr,Larceny,1,5,2020
23287,Bryn - Mawr,Rape,0,5,2020
23288,Bryn - Mawr,Robbery,0,5,2020
23289,CARAG,Aggravated Assault,2,5,2020
23290,CARAG,Arson,0,5,2020
23291,CARAG,Auto Theft,4,5,2020
23292,CARAG,Burglary,10,5,2020
23293,CARAG,Homicide,0,5,2020
23294,CARAG,Larceny,8,5,2020
23295,CARAG,Rape,1,5,2020
23296,CARAG,Robbery,0,5,2020
23297,Camden Industrial,Aggravated Assault,1,5,2020
23298,Camden Industrial,Arson,0,5,2020
23299,Camden Industrial,Auto Theft,0,5,2020
23300,Camden Industrial,Burglary,1,5,2020
23301,Camden Industrial,Homicide,0,5,2020
23302,Camden Industrial,Larceny,0,5,2020
23303,Camden Industrial,Rape,0,5,2020
23304,Camden Industrial,Robbery,0,5,2020
23305,Cedar - Isles - Dean,Aggravated Assault,1,5,2020
23306,Cedar - Isles - Dean,Arson,0,5,2020
23307,Cedar - Isles - Dean,Auto Theft,3,5,2020
23308,Cedar - Isles - Dean,Burglary,5,5,2020
23309,Cedar - Isles - Dean,Homicide,0,5,2020
23310,Cedar - Isles - Dean,Larceny,12,5,2020
23311,Cedar - Isles - Dean,Rape,0,5,2020
23312,Cedar - Isles - Dean,Robbery,0,5,2020
23313,Cedar Riverside,Aggravated Assault,1,5,2020
23314,Cedar Riverside,Arson,1,5,2020
23315,Cedar Riverside,Auto Theft,0,5,2020
23316,Cedar Riverside,Burglary,9,5,2020
23317,Cedar Riverside,Homicide,0,5,2020
23318,Cedar Riverside,Larceny,10,5,2020
23319,Cedar Riverside,Rape,0,5,2020
23320,Cedar Riverside,Robbery,1,5,2020
23321,Central,Aggravated Assault,4,5,2020
23322,Central,Arson,0,5,2020
23323,Central,Auto Theft,4,5,2020
23324,Central,Burglary,17,5,2020
23325,Central,Homicide,0,5,2020
23326,Central,Larceny,16,5,2020
23327,Central,Rape,1,5,2020
23328,Central,Robbery,3,5,2020
23329,Cleveland,Aggravated Assault,4,5,2020
23330,Cleveland,Arson,0,5,2020
23331,Cleveland,Auto Theft,0,5,2020
23332,Cleveland,Burglary,1,5,2020
23333,Cleveland,Homicide,0,5,2020
23334,Cleveland,Larceny,6,5,2020
23335,Cleveland,Rape,0,5,2020
23336,Cleveland,Robbery,0,5,2020
23337,Columbia Park,Aggravated Assault,0,5,2020
23338,Columbia Park,Arson,0,5,2020
23339,Columbia Park,Auto Theft,0,5,2020
23340,Columbia Park,Burglary,1,5,2020
23341,Columbia Park,Homicide,0,5,2020
23342,Columbia Park,Larceny,2,5,2020
23343,Columbia Park,Rape,1,5,2020
23344,Columbia Park,Robbery,0,5,2020
23345,Como,Aggravated Assault,1,5,2020
23346,Como,Arson,0,5,2020
23347,Como,Auto Theft,2,5,2020
23348,Como,Burglary,2,5,2020
23349,Como,Homicide,0,5,2020
23350,Como,Larceny,15,5,2020
23351,Como,Rape,1,5,2020
23352,Como,Robbery,0,5,2020
23353,Cooper,Aggravated Assault,0,5,2020
23354,Cooper,Arson,0,5,2020
23355,Cooper,Auto Theft,4,5,2020
23356,Cooper,Burglary,5,5,2020
23357,Cooper,Homicide,0,5,2020
23358,Cooper,Larceny,10,5,2020
23359,Cooper,Rape,0,5,2020
23360,Cooper,Robbery,1,5,2020
23361,Corcoran,Aggravated Assault,1,5,2020
23362,Corcoran,Arson,0,5,2020
23363,Corcoran,Auto Theft,2,5,2020
23364,Corcoran,Burglary,8,5,2020
23365,Corcoran,Homicide,0,5,2020
23366,Corcoran,Larceny,9,5,2020
23367,Corcoran,Rape,1,5,2020
23368,Corcoran,Robbery,0,5,2020
23369,Diamond Lake,Aggravated Assault,0,5,2020
23370,Diamond Lake,Arson,0,5,2020
23371,Diamond Lake,Auto Theft,3,5,2020
23372,Diamond Lake,Burglary,5,5,2020
23373,Diamond Lake,Homicide,0,5,2020
23374,Diamond Lake,Larceny,5,5,2020
23375,Diamond Lake,Rape,0,5,2020
23376,Diamond Lake,Robbery,1,5,2020
23377,Downtown East,Aggravated Assault,1,5,2020
23378,Downtown East,Arson,0,5,2020
23379,Downtown East,Auto Theft,0,5,2020
23380,Downtown East,Burglary,7,5,2020
23381,Downtown East,Homicide,1,5,2020
23382,Downtown East,Larceny,15,5,2020
23383,Downtown East,Rape,0,5,2020
23384,Downtown East,Robbery,0,5,2020
23385,Downtown West,Aggravated Assault,7,5,2020
23386,Downtown West,Arson,0,5,2020
23387,Downtown West,Auto Theft,1,5,2020
23388,Downtown West,Burglary,10,5,2020
23389,Downtown West,Homicide,0,5,2020
23390,Downtown West,Larceny,20,5,2020
23391,Downtown West,Rape,0,5,2020
23392,Downtown West,Robbery,9,5,2020
23393,ECCO,Aggravated Assault,0,5,2020
23394,ECCO,Arson,0,5,2020
23395,ECCO,Auto Theft,1,5,2020
23396,ECCO,Burglary,5,5,2020
23397,ECCO,Homicide,0,5,2020
23398,ECCO,Larceny,3,5,2020
23399,ECCO,Rape,0,5,2020
23400,ECCO,Robbery,0,5,2020
23401,East Harriet,Aggravated Assault,0,5,2020
23402,East Harriet,Arson,0,5,2020
23403,East Harriet,Auto Theft,1,5,2020
23404,East Harriet,Burglary,2,5,2020
23405,East Harriet,Homicide,0,5,2020
23406,East Harriet,Larceny,10,5,2020
23407,East Harriet,Rape,0,5,2020
23408,East Harriet,Robbery,0,5,2020
23409,East Isles,Aggravated Assault,1,5,2020
23410,East Isles,Arson,0,5,2020
23411,East Isles,Auto Theft,1,5,2020
23412,East Isles,Burglary,9,5,2020
23413,East Isles,Homicide,0,5,2020
23414,East Isles,Larceny,9,5,2020
23415,East Isles,Rape,0,5,2020
23416,East Isles,Robbery,0,5,2020
23417,East Phillips,Aggravated Assault,11,5,2020
23418,East Phillips,Arson,0,5,2020
23419,East Phillips,Auto Theft,8,5,2020
23420,East Phillips,Burglary,16,5,2020
23421,East Phillips,Homicide,1,5,2020
23422,East Phillips,Larceny,19,5,2020
23423,East Phillips,Rape,0,5,2020
23424,East Phillips,Robbery,7,5,2020
23425,Elliot Park,Aggravated Assault,4,5,2020
23426,Elliot Park,Arson,0,5,2020
23427,Elliot Park,Auto Theft,3,5,2020
23428,Elliot Park,Burglary,4,5,2020
23429,Elliot Park,Homicide,0,5,2020
23430,Elliot Park,Larceny,17,5,2020
23431,Elliot Park,Rape,0,5,2020
23432,Elliot Park,Robbery,1,5,2020
23433,Ericsson,Aggravated Assault,0,5,2020
23434,Ericsson,Arson,0,5,2020
23435,Ericsson,Auto Theft,2,5,2020
23436,Ericsson,Burglary,3,5,2020
23437,Ericsson,Homicide,0,5,2020
23438,Ericsson,Larceny,5,5,2020
23439,Ericsson,Rape,0,5,2020
23440,Ericsson,Robbery,0,5,2020
23441,Field,Aggravated Assault,1,5,2020
23442,Field,Arson,0,5,2020
23443,Field,Auto Theft,1,5,2020
23444,Field,Burglary,1,5,2020
23445,Field,Homicide,0,5,2020
23446,Field,Larceny,4,5,2020
23447,Field,Rape,0,5,2020
23448,Field,Robbery,0,5,2020
23449,Folwell,Aggravated Assault,10,5,2020
23450,Folwell,Arson,0,5,2020
23451,Folwell,Auto Theft,0,5,2020
23452,Folwell,Burglary,3,5,2020
23453,Folwell,Homicide,0,5,2020
23454,Folwell,Larceny,1,5,2020
23455,Folwell,Rape,1,5,2020
23456,Folwell,Robbery,3,5,2020
23457,Fulton,Aggravated Assault,0,5,2020
23458,Fulton,Arson,0,5,2020
23459,Fulton,Auto Theft,0,5,2020
23460,Fulton,Burglary,2,5,2020
23461,Fulton,Homicide,0,5,2020
23462,Fulton,Larceny,2,5,2020
23463,Fulton,Rape,0,5,2020
23464,Fulton,Robbery,1,5,2020
23465,Hale,Aggravated Assault,0,5,2020
23466,Hale,Arson,0,5,2020
23467,Hale,Auto Theft,1,5,2020
23468,Hale,Burglary,1,5,2020
23469,Hale,Homicide,0,5,2020
23470,Hale,Larceny,5,5,2020
23471,Hale,Rape,0,5,2020
23472,Hale,Robbery,0,5,2020
23473,Harrison,Aggravated Assault,2,5,2020
23474,Harrison,Arson,0,5,2020
23475,Harrison,Auto Theft,2,5,2020
23476,Harrison,Burglary,2,5,2020
23477,Harrison,Homicide,0,5,2020
23478,Harrison,Larceny,1,5,2020
23479,Harrison,Rape,0,5,2020
23480,Harrison,Robbery,0,5,2020
23481,Hawthorne,Aggravated Assault,10,5,2020
23482,Hawthorne,Arson,0,5,2020
23483,Hawthorne,Auto Theft,8,5,2020
23484,Hawthorne,Burglary,9,5,2020
23485,Hawthorne,Homicide,1,5,2020
23486,Hawthorne,Larceny,18,5,2020
23487,Hawthorne,Rape,2,5,2020
23488,Hawthorne,Robbery,5,5,2020
23489,Hiawatha,Aggravated Assault,0,5,2020
23490,Hiawatha,Arson,0,5,2020
23491,Hiawatha,Auto Theft,3,5,2020
23492,Hiawatha,Burglary,4,5,2020
23493,Hiawatha,Homicide,0,5,2020
23494,Hiawatha,Larceny,18,5,2020
23495,Hiawatha,Rape,1,5,2020
23496,Hiawatha,Robbery,1,5,2020
23497,Holland,Aggravated Assault,2,5,2020
23498,Holland,Arson,0,5,2020
23499,Holland,Auto Theft,2,5,2020
23500,Holland,Burglary,2,5,2020
23501,Holland,Homicide,0,5,2020
23502,Holland,Larceny,6,5,2020
23503,Holland,Rape,0,5,2020
23504,Holland,Robbery,2,5,2020
23505,Howe,Aggravated Assault,2,5,2020
23506,Howe,Arson,0,5,2020
23507,Howe,Auto Theft,2,5,2020
23508,Howe,Burglary,4,5,2020
23509,Howe,Homicide,0,5,2020
23510,Howe,Larceny,19,5,2020
23511,Howe,Rape,0,5,2020
23512,Howe,Robbery,0,5,2020
23513,Humboldt Industrial Area,Aggravated Assault,0,5,2020
23514,Humboldt Industrial Area,Arson,0,5,2020
23515,Humboldt Industrial Area,Auto Theft,0,5,2020
23516,Humboldt Industrial Area,Burglary,0,5,2020
23517,Humboldt Industrial Area,Homicide,0,5,2020
23518,Humboldt Industrial Area,Larceny,0,5,2020
23519,Humboldt Industrial Area,Rape,0,5,2020
23520,Humboldt Industrial Area,Robbery,0,5,2020
23521,Jordan,Aggravated Assault,17,5,2020
23522,Jordan,Arson,1,5,2020
23523,Jordan,Auto Theft,5,5,2020
23524,Jordan,Burglary,4,5,2020
23525,Jordan,Homicide,1,5,2020
23526,Jordan,Larceny,10,5,2020
23527,Jordan,Rape,2,5,2020
23528,Jordan,Robbery,1,5,2020
23529,Keewaydin,Aggravated Assault,0,5,2020
23530,Keewaydin,Arson,0,5,2020
23531,Keewaydin,Auto Theft,0,5,2020
23532,Keewaydin,Burglary,2,5,2020
23533,Keewaydin,Homicide,0,5,2020
23534,Keewaydin,Larceny,2,5,2020
23535,Keewaydin,Rape,0,5,2020
23536,Keewaydin,Robbery,0,5,2020
23537,Kenny,Aggravated Assault,0,5,2020
23538,Kenny,Arson,0,5,2020
23539,Kenny,Auto Theft,0,5,2020
23540,Kenny,Burglary,0,5,2020
23541,Kenny,Homicide,0,5,2020
23542,Kenny,Larceny,1,5,2020
23543,Kenny,Rape,0,5,2020
23544,Kenny,Robbery,0,5,2020
23545,Kenwood,Aggravated Assault,0,5,2020
23546,Kenwood,Arson,0,5,2020
23547,Kenwood,Auto Theft,0,5,2020
23548,Kenwood,Burglary,1,5,2020
23549,Kenwood,Homicide,0,5,2020
23550,Kenwood,Larceny,4,5,2020
23551,Kenwood,Rape,0,5,2020
23552,Kenwood,Robbery,0,5,2020
23553,King Field,Aggravated Assault,2,5,2020
23554,King Field,Arson,0,5,2020
23555,King Field,Auto Theft,3,5,2020
23556,King Field,Burglary,6,5,2020
23557,King Field,Homicide,0,5,2020
23558,King Field,Larceny,11,5,2020
23559,King Field,Rape,0,5,2020
23560,King Field,Robbery,0,5,2020
23561,Lind - Bohanon,Aggravated Assault,3,5,2020
23562,Lind - Bohanon,Arson,0,5,2020
23563,Lind - Bohanon,Auto Theft,7,5,2020
23564,Lind - Bohanon,Burglary,3,5,2020
23565,Lind - Bohanon,Homicide,0,5,2020
23566,Lind - Bohanon,Larceny,7,5,2020
23567,Lind - Bohanon,Rape,0,5,2020
23568,Lind - Bohanon,Robbery,1,5,2020
23569,Linden Hills,Aggravated Assault,1,5,2020
23570,Linden Hills,Arson,0,5,2020
23571,Linden Hills,Auto Theft,2,5,2020
23572,Linden Hills,Burglary,5,5,2020
23573,Linden Hills,Homicide,0,5,2020
23574,Linden Hills,Larceny,6,5,2020
23575,Linden Hills,Rape,0,5,2020
23576,Linden Hills,Robbery,0,5,2020
23577,Logan Park,Aggravated Assault,0,5,2020
23578,Logan Park,Arson,0,5,2020
23579,Logan Park,Auto Theft,1,5,2020
23580,Logan Park,Burglary,2,5,2020
23581,Logan Park,Homicide,0,5,2020
23582,Logan Park,Larceny,4,5,2020
23583,Logan Park,Rape,0,5,2020
23584,Logan Park,Robbery,0,5,2020
23585,Longfellow,Aggravated Assault,9,5,2020
23586,Longfellow,Arson,0,5,2020
23587,Longfellow,Auto Theft,12,5,2020
23588,Longfellow,Burglary,21,5,2020
23589,Longfellow,Homicide,0,5,2020
23590,Longfellow,Larceny,36,5,2020
23591,Longfellow,Rape,0,5,2020
23592,Longfellow,Robbery,0,5,2020
23593,Loring Park,Aggravated Assault,4,5,2020
23594,Loring Park,Arson,0,5,2020
23595,Loring Park,Auto Theft,2,5,2020
23596,Loring Park,Burglary,10,5,2020
23597,Loring Park,Homicide,0,5,2020
23598,Loring Park,Larceny,25,5,2020
23599,Loring Park,Rape,1,5,2020
23600,Loring Park,Robbery,3,5,2020
23601,Lowry Hill,Aggravated Assault,1,5,2020
23602,Lowry Hill,Arson,0,5,2020
23603,Lowry Hill,Auto Theft,0,5,2020
23604,Lowry Hill,Burglary,2,5,2020
23605,Lowry Hill,Homicide,0,5,2020
23606,Lowry Hill,Larceny,9,5,2020
23607,Lowry Hill,Rape,0,5,2020
23608,Lowry Hill,Robbery,0,5,2020
23609,Lowry Hill East,Aggravated Assault,2,5,2020
23610,Lowry Hill East,Arson,0,5,2020
23611,Lowry Hill East,Auto Theft,6,5,2020
23612,Lowry Hill East,Burglary,30,5,2020
23613,Lowry Hill East,Homicide,0,5,2020
23614,Lowry Hill East,Larceny,25,5,2020
23615,Lowry Hill East,Rape,0,5,2020
23616,Lowry Hill East,Robbery,3,5,2020
23617,Lyndale,Aggravated Assault,4,5,2020
23618,Lyndale,Arson,0,5,2020
23619,Lyndale,Auto Theft,3,5,2020
23620,Lyndale,Burglary,17,5,2020
23621,Lyndale,Homicide,0,5,2020
23622,Lyndale,Larceny,17,5,2020
23623,Lyndale,Rape,2,5,2020
23624,Lyndale,Robbery,0,5,2020
23625,Lynnhurst,Aggravated Assault,0,5,2020
23626,Lynnhurst,Arson,0,5,2020
23627,Lynnhurst,Auto Theft,1,5,2020
23628,Lynnhurst,Burglary,2,5,2020
23629,Lynnhurst,Homicide,0,5,2020
23630,Lynnhurst,Larceny,4,5,2020
23631,Lynnhurst,Rape,0,5,2020
23632,Lynnhurst,Robbery,0,5,2020
23633,Marcy Holmes,Aggravated Assault,6,5,2020
23634,Marcy Holmes,Arson,0,5,2020
23635,Marcy Holmes,Auto Theft,17,5,2020
23636,Marcy Holmes,Burglary,11,5,2020
23637,Marcy Holmes,Homicide,0,5,2020
23638,Marcy Holmes,Larceny,47,5,2020
23639,Marcy Holmes,Rape,0,5,2020
23640,Marcy Holmes,Robbery,2,5,2020
23641,Marshall Terrace,Aggravated Assault,0,5,2020
23642,Marshall Terrace,Arson,0,5,2020
23643,Marshall Terrace,Auto Theft,0,5,2020
23644,Marshall Terrace,Burglary,0,5,2020
23645,Marshall Terrace,Homicide,0,5,2020
23646,Marshall Terrace,Larceny,2,5,2020
23647,Marshall Terrace,Rape,0,5,2020
23648,Marshall Terrace,Robbery,0,5,2020
23649,McKinley,Aggravated Assault,11,5,2020
23650,McKinley,Arson,0,5,2020
23651,McKinley,Auto Theft,2,5,2020
23652,McKinley,Burglary,8,5,2020
23653,McKinley,Homicide,0,5,2020
23654,McKinley,Larceny,4,5,2020
23655,McKinley,Rape,0,5,2020
23656,McKinley,Robbery,2,5,2020
23657,Mid - City Industrial,Aggravated Assault,0,5,2020
23658,Mid - City Industrial,Arson,0,5,2020
23659,Mid - City Industrial,Auto Theft,0,5,2020
23660,Mid - City Industrial,Burglary,1,5,2020
23661,Mid - City Industrial,Homicide,0,5,2020
